timestamp,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,rot_x5,rot_y5,rot_z5,rot_w5,action
1738247778.952811,0.7074238965287805,-1.2560926843434572,36.101073026657104,3.1710758339613676,-21.838128566741943,73.42712581157684,4.296368453651667,-39.08354789018631,120.35541981458664,5.75801869854331,-62.91024386882782,164.40406441688538,3.160389605909586,-80.56998997926712,96.69015556573868,-0.00047335834824480116,-0.009784137830138206,0.0009508520015515387,-0.9999515414237976,-1
1738247779.176917,0.7074238965287805,-1.2560926843434572,36.101073026657104,3.1710758339613676,-21.838128566741943,73.42712581157684,4.296368453651667,-39.08354789018631,120.35541981458664,5.75801869854331,-62.91024386882782,164.40406441688538,3.160389605909586,-80.56998997926712,96.69015556573868,-0.00047335834824480116,-0.009784137830138206,0.0009508520015515387,-0.9999515414237976,5
1738247779.276918,0.7714682724326849,-1.574620371684432,36.17849200963974,2.997618168592453,-23.385241627693176,72.89586216211319,2.8346830513328314,-41.47082939743996,119.5337325334549,4.719598684459925,-63.917629420757294,164.30769860744476,3.1528000254184008,-80.57329803705215,96.69500589370728,-0.0006666891276836395,-0.009966937825083733,0.0007099344511516392,-0.9999499320983887,12
1738247779.376918,-0.6750420434400439,-2.7641993947327137,36.489542573690414,-7.7737439423799515,-29.913146048784256,69.46156919002533,-17.34735630452633,-54.43592369556427,111.63676530122757,-18.33256706595421,-81.31761103868484,152.96050906181335,2.1835630759596825,-80.36035299301147,97.36981987953186,0.0034993283916264772,0.012338877655565739,0.008607358671724796,-0.9998807311058044,12
1738247779.476919,-0.627688248641789,-3.075860906392336,36.63013130426407,-9.528612717986107,-31.811624765396118,68.5916617512703,-22.721247747540474,-50.97125470638275,110.69873720407486,-25.531237944960594,-70.19754499197006,156.52775764465332,-0.9232631418853998,-80.37111908197403,101.67208313941956,-0.0010353188263252378,0.18206378817558289,0.0055097066797316074,-0.9832707643508911,12
1738247779.576919,-0.4149353189859539,-2.9234513640403748,36.66732832789421,-8.965163491666317,-31.447015702724457,69.17675584554672,-22.168882191181183,-55.24763464927673,112.68366128206253,-22.386109456419945,-71.46553695201874,156.3587188720703,-0.9238380007445812,-80.3849920630455,101.66757553815842,-0.0008503076387569308,0.18215855956077576,0.005713180173188448,-0.983252227306366,7
1738247779.6769202,-0.34001388121396303,-2.8779772110283375,36.58527880907059,-8.42314213514328,-30.670499429106712,69.31184232234955,-20.842788740992546,-55.59633672237396,110.2413609623909,-18.366048112511635,-74.09729063510895,155.78338503837585,-0.8279476314783096,-80.46959340572357,101.55260562896729,0.0016403557965531945,0.18408355116844177,0.007347694132477045,-0.9828817844390869,7
1738247779.776921,-0.027422807761467993,-2.7104271575808525,36.429110914468765,-4.932978190481663,-29.94314581155777,69.56590712070465,-14.65019304305315,-55.39196729660034,110.92229187488556,-11.050659231841564,-75.62711089849472,155.9988558292389,3.662224393337965,-80.4547443985939,100.17179697751999,0.0026164946611970663,0.12591898441314697,0.009601238183677197,-0.9919906258583069,3
1738247779.8769212,0.27085133478976786,-2.5960300117731094,36.37615591287613,-2.4403545539826155,-29.427744448184967,69.92912292480469,-4.518410190939903,-55.63335865736008,111.435167491436,8.696499280631542,-81.33486658334732,151.16450190544128,11.425092816352844,-80.47676831483841,96.65649384260178,-0.0008908818708732724,0.02906368300318718,0.005314525216817856,-0.9995630979537964,3
1738247779.976922,0.6090844981372356,-2.4667081888765097,36.257725208997726,1.0066954419016838,-28.808651491999626,69.85443830490112,4.433427471667528,-55.68018555641174,110.68298667669296,23.329803720116615,-82.9765796661377,146.5533822774887,17.329495400190353,-80.51355183124542,92.31653809547424,-6.414170638890937e-05,-0.08218245953321457,0.004344905260950327,-0.9966078996658325,7
1738247780.0769222,0.8319086628034711,-2.3654326796531677,36.14373505115509,4.240892361849546,-28.129620477557182,69.38804686069489,13.464225456118584,-56.49738386273384,106.97563737630844,35.73046252131462,-85.43595671653748,140.329048037529,21.745741367340088,-80.63449710607529,87.91005611419678,0.00627710297703743,-0.1851431429386139,0.004921732936054468,-0.9826791882514954,7
1738247780.1769228,1.2038815766572952,-2.317560836672783,36.17594391107559,8.832065388560295,-28.208352625370026,68.6679258942604,22.676873952150345,-56.067775934934616,105.79176992177963,47.22278565168381,-85.98802238702774,136.0904723405838,25.283299386501312,-80.53851872682571,84.13812518119812,0.0031311295460909605,-0.28605014085769653,0.00264361803419888,-0.9582059383392334,13
1738247780.276923,1.6155213816091418,-2.3095235228538513,36.32599487900734,13.039648532867432,-28.56573462486267,68.04360449314117,31.54391050338745,-56.36479705572128,102.5916337966919,54.87823486328125,-84.94541049003601,134.56064462661743,28.183456510305405,-80.7318389415741,81.37805014848709,0.000978953903540969,-0.39975473284721375,-0.0023282631300389767,-0.9166187047958374,13
1738247780.3769238,2.1602215711027384,-2.461946103721857,36.38618439435959,17.637949436903,-29.136307537555695,66.29807502031326,41.69287160038948,-56.82189017534256,97.32276946306229,62.291596084833145,-85.45027673244476,130.60614466667175,31.459253281354904,-80.68127185106277,77.86183059215546,0.0036209847312420607,-0.5447372794151306,-0.005513538606464863,-0.8385809063911438,11
1738247780.476924,2.2020400501787663,-2.520814072340727,36.40685975551605,18.498938530683517,-29.257116839289665,65.95016270875931,42.560409754514694,-56.847210973501205,97.54476696252823,50.0071682035923,-82.87613093852997,138.12288641929626,31.7765474319458,-80.58583736419678,77.60792970657349,0.008023865520954132,-0.5678024888038635,-0.004383202642202377,-0.8231140375137329,11
1738247780.576925,2.234668005257845,-2.5404435582458973,36.40231862664223,18.66118051111698,-29.358437284827232,65.82819670438766,42.88418963551521,-56.975118815898895,97.25462645292282,50.980571657419205,-82.56778120994568,137.98749446868896,31.742699444293976,-80.57641237974167,77.65045762062073,0.007819131016731262,-0.5677614212036133,-0.00445046741515398,-0.8231440782546997,11
1738247780.676926,2.250747522339225,-2.538560424000025,36.415766924619675,18.66726577281952,-29.35635857284069,65.83938002586365,42.8907610476017,-56.97264522314072,97.26805984973907,50.82102119922638,-82.50954747200012,138.08174431324005,31.75564855337143,-80.57744801044464,77.6486024260521,0.007861727848649025,-0.5676376819610596,-0.004702099598944187,-0.82322758436203,11
1738247780.776926,2.2500017657876015,-2.5638891384005547,36.386847496032715,18.73032934963703,-29.31029722094536,65.84615260362625,42.90543869137764,-56.89192935824394,97.12191671133041,47.70142212510109,-83.89560133218765,136.64191961288452,31.725555658340454,-80.58609068393707,77.64705270528793,0.008339853957295418,-0.568073034286499,-0.004199539311230183,-0.8229252696037292,1
1738247780.876927,2.1995401475578547,-2.596711739897728,36.39601171016693,18.430504947900772,-29.360147193074226,65.99673628807068,40.5694805085659,-56.85420706868172,98.83533418178558,32.18551352620125,-82.75137096643448,137.47870922088623,30.888056382536888,-80.61359822750092,77.82775908708572,0.0072715706191957,-0.5374358296394348,-0.002321450738236308,-0.8432701826095581,14
1738247780.976927,2.1386155858635902,-2.744946163147688,36.448054015636444,17.86854863166809,-29.976923018693924,65.92313945293427,39.506297558546066,-56.84984102845192,99.72881525754929,30.554967001080513,-82.87237584590912,138.17518949508667,30.83672747015953,-80.57521283626556,78.4464180469513,0.005872058682143688,-0.5154876112937927,-0.002735655754804611,-0.8568726181983948,14
1738247781.076928,2.132485155016184,-2.7428758330643177,36.4542156457901,17.89468713104725,-29.934998601675034,66.00429862737656,39.429184049367905,-56.78916722536087,99.81969743967056,30.391832813620567,-82.98641443252563,138.14398646354675,30.839452520012856,-80.57348430156708,78.44702899456024,0.005803570616990328,-0.5153017044067383,-0.0029087176080793142,-0.8569842576980591,14
1738247781.176928,2.1319552324712276,-2.7411463670432568,36.45359352231026,17.888231202960014,-29.94212880730629,65.9961998462677,39.42596912384033,-56.79697543382645,99.82775151729584,30.382562428712845,-83.03716033697128,138.1087303161621,30.84065020084381,-80.57638257741928,78.44503223896027,0.005765372421592474,-0.5152511596679688,-0.0028641805984079838,-0.857015073299408,14
1738247781.2769291,2.1312315948307514,-2.7403640560805798,36.45167872309685,17.896180972456932,-29.95356172323227,65.99508225917816,39.42640498280525,-56.80171400308609,99.83167797327042,30.388277024030685,-83.01617950201035,138.13064992427826,30.843110755085945,-80.57890832424164,78.44523340463638,0.005817949306219816,-0.5152480006217957,-0.0029659003484994173,-0.8570163249969482,14
1738247781.37693,2.128508174791932,-2.740425057709217,36.455243825912476,17.880475148558617,-29.956556856632233,65.9974068403244,39.42599520087242,-56.79339915513992,99.83479976654053,30.3969606757164,-82.99119025468826,138.14905285835266,30.83927184343338,-80.58439940214157,78.43843847513199,0.005478257313370705,-0.5153574347496033,-0.0030067407060414553,-0.8569526076316833,14
1738247781.4769301,2.1425248123705387,-2.749405335634947,36.455344408750534,17.834724858403206,-29.995635151863098,65.95513969659805,39.43769633769989,-56.79349973797798,99.84079003334045,30.433539301156998,-82.9787328839302,138.17425072193146,30.844686552882195,-80.57763427495956,78.44612002372742,0.005792961921542883,-0.5152917504310608,-0.002928259316831827,-0.8569902181625366,14
1738247781.576942,2.1367070730775595,-2.744763158261776,36.45158186554909,17.821120098233223,-29.99792993068695,65.9528374671936,39.423953741788864,-56.80046230554581,99.8348593711853,30.427422374486923,-82.96547830104828,138.1796896457672,30.837692320346832,-80.57644218206406,78.44656705856323,0.005853605456650257,-0.5152992010116577,-0.0029125565197318792,-0.8569854497909546,14
