timestamp,frame,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,rot_x5,rot_y5,rot_z5,rot_w5,action
1750257818.9291258,350,1.1086430167779326,-2.4281335063278675,36.63448989391327,1.4703351771458983,-24.474646896123886,73.78033548593521,4.830196499824524,-40.222033858299255,119.0820187330246,11.876622214913368,-60.07605791091919,162.02989220619202,0.5305421655066311,-78.77805083990097,98.0372503399849,-0.00410219794139266,-0.03962703421711922,-0.0013398915762081742,-0.9992052912712097,-1
1750257819.029126,352,1.099234912544489,-2.411376219242811,36.629825830459595,1.4518214156851172,-24.465475231409073,73.77458363771439,4.851594101637602,-40.23241624236107,119.0631091594696,11.87688484787941,-60.07324904203415,162.01570630073547,0.5173253593966365,-78.76373827457428,98.0508103966713,-0.004607378970831633,-0.03956366330385208,-0.0016012232517823577,-0.9992052316665649,5
1750257819.129127,364,1.1756853200495243,-2.2641634568572044,36.42922267317772,0.08526502642780542,-24.046698585152626,73.23867827653885,0.6794015062041581,-40.548987686634064,118.62935870885849,9.160727262496948,-61.73353269696236,160.87490320205688,0.5729699623771012,-78.80176603794098,98.05616736412048,-0.005887378938496113,-0.040955472737550735,-0.0019126407569274306,-0.9991418123245239,5
1750257819.229128,376,-0.6287447758950293,-1.7849309369921684,35.91717779636383,-11.937947943806648,-22.579409182071686,71.20431214570999,-23.823207244277,-40.61014950275421,114.06060308218002,-20.916562527418137,-66.8981671333313,155.11488914489746,0.5691471160389483,-78.91115546226501,97.85834699869156,-0.00022114308376330882,-0.040012117475271225,-0.001988649135455489,-0.9991971850395203,5
1750257819.329128,388,-0.38788479287177324,-1.791586633771658,36.01020947098732,-10.595657862722874,-23.089446127414703,71.32484763860703,-20.12593112885952,-42.72131249308586,114.26326632499695,-13.347345404326916,-68.1983232498169,155.34284710884094,0.5562911974266171,-78.99191975593567,97.8187844157219,0.0005163344903849065,-0.039526451379060745,-0.001539367949590087,-0.9992172718048096,12
1750257819.429129,400,-0.5771756987087429,-2.2216648794710636,36.13368049263954,-11.515792459249496,-26.618238538503647,69.2451000213623,-23.163285106420517,-50.89477822184563,108.85656625032425,-18.47836561501026,-79.35360819101334,148.6833542585373,0.38989278255030513,-77.73992419242859,97.68971055746078,-0.02766762673854828,-0.021269410848617554,-0.004043091554194689,-0.9993827939033508,12
1750257819.529129,412,-0.5955559900030494,-2.3242284078150988,36.18922829627991,-11.531968601047993,-27.618110179901123,68.7156468629837,-23.185737431049347,-52.93946713209152,107.68812149763107,-19.199123606085777,-79.13036644458771,148.86416494846344,0.39064823067747056,-77.75679230690002,97.69172221422195,-0.02765001729130745,-0.021349433809518814,-0.004509128630161285,-0.9993795156478882,12
1750257819.62913,424,-0.5950578488409519,-2.309061586856842,36.19899973273277,-11.6255022585392,-27.58653834462166,68.73700767755508,-23.28653261065483,-53.12119051814079,107.56783187389374,-19.364235922694206,-79.23068106174469,148.77937734127045,0.37765796878375113,-77.67990231513977,97.72441536188126,-0.02914685755968094,-0.021884549409151077,-0.0038672112859785557,-0.9993281364440918,12
1750257819.72913,436,-0.48383453395217657,-2.354188822209835,36.09297797083855,-11.344615370035172,-27.431417256593704,68.76330822706223,-23.02476204931736,-52.686262875795364,107.57538676261902,-18.366141244769096,-79.03328537940979,148.7915962934494,0.46897586435079575,-77.75697857141495,97.63546288013458,-0.027489736676216125,-0.021593566983938217,-0.003974636550992727,-0.9993810057640076,7
1750257819.8291311,448,-0.10751254740171134,-2.1282173693180084,35.9276607632637,-7.910633459687233,-26.798473671078682,69.23218071460724,-13.780697248876095,-53.28812077641487,108.73669385910034,-5.284600891172886,-80.44587820768356,148.67784082889557,6.3461861573159695,-77.97344028949738,94.31802481412888,-0.025494487956166267,-0.1357012540102005,0.0005804742104373872,-0.9904215931892395,7
