timestamp,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,rot_x5,rot_y5,rot_z5,rot_w5,action
1738254208.488745,0.611984811257571,-1.454859273508191,36.212220788002014,2.776794135570526,-22.99092337489128,73.27257841825485,3.0274158343672752,-42.640313506126404,119.33992803096771,5.912517197430134,-63.156917691230774,164.50341045856476,3.22629208676517,-80.54094016551971,96.66942805051804,-0.0013354511465877295,0.0009732816834002733,0.0003399554989300668,-0.9999985694885254,-1
1738254208.6984682,0.611984811257571,-1.454859273508191,36.212220788002014,2.776794135570526,-22.99092337489128,73.27257841825485,3.0274158343672752,-42.640313506126404,119.33992803096771,5.912517197430134,-63.156917691230774,164.50341045856476,3.22629208676517,-80.54094016551971,96.66942805051804,-0.0013354511465877295,0.0009732816834002733,0.0003399554989300668,-0.9999985694885254,5
1738254208.798469,0.6980762700550258,-1.6804661136120558,36.27970069646835,2.731818240135908,-23.968154564499855,72.97904789447784,1.4360195491462946,-44.244445860385895,118.720643222332,4.911929368972778,-64.60954993963242,164.08924758434296,3.25268623419106,-80.52578568458557,96.69876098632812,-0.0012752136681228876,0.0011034701019525528,0.00039680369081906974,-0.9999985694885254,12
1738254208.8984692,-0.4253677907399833,-2.7302377857267857,36.50624677538872,-6.789889186620712,-29.691359028220177,69.9627622961998,-17.26829819381237,-55.131297558546066,111.33552342653275,-17.118757590651512,-79.37022298574448,154.19115126132965,1.749343704432249,-80.36748319864273,97.24631905555725,0.00037816507392562926,0.046699125319719315,0.006510542239993811,-0.9988877177238464,12
1738254208.9984698,-0.5912804044783115,-2.9190045315772295,36.597318947315216,-8.965011686086655,-30.893146991729736,69.1976398229599,-23.40797707438469,-55.912453681230545,109.28991436958313,-22.981053218245506,-73.02157580852509,155.24324774742126,-1.511378912255168,-80.34628629684448,99.72371906042099,0.004884586203843355,0.1819026619195938,0.013574477285146713,-0.9832106828689575,3
1738254209.09847,-0.3286588762421161,-2.7332757599651814,36.496955901384354,-7.175098173320293,-29.903236776590347,69.791279733181,-16.39202982187271,-56.014012545347214,110.48680543899536,-7.1578361093997955,-77.12174952030182,154.0040820837021,1.455661840736866,-80.38546144962311,98.64798188209534,0.0013263949658721685,0.15229088068008423,0.008986343629658222,-0.9882940649986267,7
1738254209.1984708,-0.12905625044368207,-2.711829263716936,36.45474463701248,-5.513445474207401,-29.593609273433685,69.8862224817276,-12.131926603615284,-55.36782741546631,111.13845556974411,0.27039999258704484,-78.28020304441452,153.21287512779236,3.2472931779921055,-80.4341733455658,98.29544275999069,0.003563926788046956,0.11165338009595871,0.01012721098959446,-0.9936892986297607,7
1738254209.298471,0.19099774362985045,-2.520752139389515,36.355145275592804,-2.139803022146225,-28.65193784236908,70.0986310839653,-4.168700892478228,-54.76731434464455,112.02437430620193,9.935286827385426,-78.1802088022232,153.2512903213501,6.64804270491004,-80.48137277364731,97.34650701284409,0.0023600775748491287,0.03833269700407982,0.006928553804755211,-0.9992383122444153,7
1738254209.3984718,0.7784318877384067,-2.3036282509565353,36.196328699588776,4.256637301295996,-27.611682191491127,69.87486779689789,9.405184537172318,-54.56336960196495,111.32051050662994,24.83505755662918,-78.70512455701828,151.90523862838745,13.741407543420792,-80.43786883354187,94.04739737510681,0.007054162677377462,-0.16302387416362762,0.007482001092284918,-0.9865686297416687,7
1738254209.498472,1.1497795348986983,-2.087782137095928,36.031365394592285,8.809040300548077,-26.52500942349434,69.00785118341446,18.729394301772118,-54.401785135269165,109.20637100934982,33.34520012140274,-79.98273521661758,149.29653704166412,17.168303951621056,-80.54553717374802,91.28499776124954,0.004782514180988073,-0.28412938117980957,0.0037939483299851418,-0.958766520023346,7
1738254209.598473,1.6607326688244939,-1.9097465556114912,35.9271839261055,13.214566744863987,-26.34323388338089,67.8638145327568,27.71829441189766,-54.77715656161308,106.08280450105667,39.75699096918106,-81.36583864688873,146.2130844593048,17.03094318509102,-80.78716695308685,90.88726341724396,-0.0008357724291272461,-0.2768764793872833,-0.0028194559272378683,-0.9609010219573975,13
1738254209.698474,2.3217489942908287,-2.216207329183817,36.039870232343674,18.088802695274353,-27.842864394187927,65.5689612030983,40.044546127319336,-56.95705488324165,99.25735741853714,52.355293184518814,-85.95489710569382,136.91100478172302,17.09326170384884,-80.74299246072769,90.95951169729233,-0.0001988261064980179,-0.27897658944129944,0.00019735585374291986,-0.9602979421615601,12
1738254209.798474,2.221296075731516,-2.213030122220516,36.09680011868477,18.218345940113068,-27.955912053585052,65.57631492614746,39.185814559459686,-56.99346214532852,99.82440620660782,45.862019062042236,-85.393026471138,139.86189663410187,17.00315810739994,-80.54699748754501,91.11329168081284,0.00045333162415772676,-0.27733585238456726,-0.003416900523006916,-0.9607669115066528,8
1738254209.898475,2.2148643620312214,-2.176691545173526,36.09668090939522,18.25321465730667,-27.848534286022186,65.6280592083931,39.70823809504509,-57.082489132881165,99.54128414392471,48.798736184835434,-88.11402320861816,137.09288835525513,17.0931164175272,-80.63604682683945,91.01946651935577,0.00020264399063307792,-0.2754499912261963,-0.004272629041224718,-0.9613059759140015,8
1738254209.998475,2.185011748224497,-2.184007316827774,36.05327755212784,18.17774400115013,-27.804473415017128,65.69421291351318,39.56346958875656,-56.927163153886795,99.47036951780319,45.82594707608223,-90.22974222898483,134.12612676620483,17.090314999222755,-80.6271955370903,91.02734178304672,0.0005546940956264734,-0.27542048692703247,-0.004679033067077398,-0.9613124132156372,1
1738254210.098476,2.1520270965993404,-2.2794888354837894,35.997338593006134,18.26583966612816,-28.006061911582947,65.42784720659256,38.39152306318283,-56.72860145568848,99.1804301738739,32.83457085490227,-89.25298601388931,132.9745650291443,17.029162496328354,-80.6175172328949,90.52286297082901,-0.0018242151709273458,-0.29568928480148315,-0.0013530637370422482,-0.9552814960479736,1
1738254210.198476,1.9739889539778233,-2.213671337813139,35.89643910527229,17.194444313645363,-27.844032272696495,65.80643355846405,35.81296652555466,-56.490544229745865,100.17280280590057,26.720907539129257,-87.64176070690155,133.89672338962555,15.594525262713432,-80.6073546409607,90.4315635561943,-0.0018667303957045078,-0.27764466404914856,-0.004194026347249746,-0.9606729745864868,8
1738254210.2984772,1.96139607578516,-2.197162713855505,35.893671214580536,17.007261514663696,-27.830393984913826,65.87693095207214,35.32076254487038,-56.49459362030029,100.36519914865494,25.877948850393295,-87.21671253442764,134.43616032600403,15.116624534130096,-80.65440505743027,90.40413051843643,-0.002722569275647402,-0.2704555094242096,-0.0028347158804535866,-0.9627244472503662,8
1738254210.398478,1.963260117918253,-2.19371379353106,35.889800637960434,17.010435461997986,-27.81371772289276,65.88345021009445,35.31796112656593,-56.49678036570549,100.36878287792206,25.899700820446014,-87.29155361652374,134.37101244926453,15.112320892512798,-80.65184950828552,90.40766209363937,-0.002773858606815338,-0.270307332277298,-0.003042868571355939,-0.9627652764320374,8
1738254210.4984782,1.963308546692133,-2.193124033510685,35.8915701508522,17.003577202558517,-27.814483270049095,65.8818930387497,35.308338701725006,-56.49407207965851,100.37487745285034,25.88968351483345,-87.27990835905075,134.39002633094788,15.117306262254715,-80.65196126699448,90.40684252977371,-0.002727887826040387,-0.27033302187919617,-0.003041482763364911,-0.9627581834793091,8
1738254210.598479,1.9765680190175772,-2.190310973674059,35.89567914605141,16.99787750840187,-27.814259752631187,65.88909775018692,35.30675172805786,-56.493185460567474,100.38146376609802,25.90218372642994,-87.28589117527008,134.39150154590607,15.118357725441456,-80.6490033864975,90.40848165750504,-0.002745794365182519,-0.2703130543231964,-0.0030944827012717724,-0.9627636075019836,8
1738254210.6984792,1.970789860934019,-2.1904457826167345,35.89398413896561,17.000414431095123,-27.80654840171337,65.8893808722496,35.30014678835869,-56.493375450372696,100.38422048091888,25.89445747435093,-87.28272467851639,134.39340889453888,15.113592147827148,-80.64921945333481,90.40524810552597,-0.0027774618938565254,-0.270297646522522,-0.0030902221333235502,-0.9627678394317627,8
